voter_id,full_name,gender,date_of_birth,age,aadhaar_number,phone_number,email,address,city,district,state,pincode,registration_date
1494,Sarthak Krishnan,Other,1955-08-05,70,262691806925,8455596974,sachiahluwalia@example.net,"75/951, Batta Chowk Nanded-226091",Ballia,Ajmer,Karnataka,496918,2017-08-24
1495,Fitan Mitra,Female,1958-01-26,67,185095100810,+916313619474,oscarramesh@example.org,"H.No. 940, Sarraf Chowk Agartala 068499",Akola,Raiganj,Karnataka,485238,2017-03-17
1496,Devika Dora,Male,2004-12-31,21,464874801234,+919331537786,znarayanan@example.com,"H.No. 046 Dayal Marg, Phagwara 572942",Kota,Amritsar,Delhi,321620,2026-02-28
1497,Indira Sheth,Female,1980-10-28,45,387309655092,3189400843,ryan59@example.net,50 Singhal Street Sirsa-925440,Korba,Bhubaneswar,Karnataka,692207,2022-01-31
1498,Zilmil Malhotra,Male,2003-02-28,22,509827333916,06029347404,,"80, Khanna Ganj, Ludhiana 122719",Chandrapur,Hyderabad,Gujarat,444986,2022-03-17
1499,Ati Chaudry,Male,1966-12-24,59,878416855356,09725508625,waidadhingra@example.net,H.No. 71 Barad Zila New Delhi-437251,Bidar,Jalandhar,Rajasthan,362691,2020-01-06
1500,Radhika Natt,Female,1990-11-11,35,197945474067,1125338983,ibhatia@example.org,H.No. 428 Chakraborty Path Bahraich-129425,Thrissur,Noida,Delhi,397346,2020-02-26
1501,Gopal Agarwal,Female,2007-03-17,18,147531028009,4842869485,fariqpatla@example.org,"14/84 Bal Road, Kulti-229476",Loni,Kottayam,Karnataka,520536,2016-07-07
1502,Jagvi Behl,Female,1977-06-16,48,111550071379,3923076322,hredhaanchhabra@example.org,"91, Mahajan Marg Morena-783911",Guna,Jorhat,Uttar Pradesh,226499,2018-04-17
1503,Ishanvi Pillay,Other,2004-03-20,21,502556581887,09973288123,batraeta@example.org,"37 Kunda Chowk, Bhiwandi 924361",Nagpur,Guwahati,Delhi,722971,2025-07-16
1504,Bhavika Mohanty,Other,1970-09-16,55,428226135271,+911150933855,hritik11@example.com,"H.No. 554, Karan Zila, Moradabad 150064",Hosur,Tiruchirappalli,Uttar Pradesh,724239,2017-09-11
1505,Wyatt Bhavsar,Female,1955-03-30,70,280628766680,07200389074,ahluwaliavivaan@example.com,"H.No. 394 Bera Zila, Sambhal-592384",Jorhat,Karawal Nagar,Karnataka,936472,2016-09-28
1506,Raksha Tak,Other,1951-03-04,74,959483139370,06350630205,ladlibasu@example.org,"72/36 Jhaveri, Bettiah 465273",Gandhidham,Nangloi Jat,Maharashtra,147411,2016-05-12
1507,Hardik Bhatti,Female,1940-12-11,85,303469606309,00645884320,samrashivansh@example.org,"206 Mallick, Bokaro-773815",Jaipur,Ghaziabad,Rajasthan,165410,2024-06-09
1508,Ethan Cherian,Other,1985-12-28,40,211121881692,8501577220,yashawinisharaf@example.org,"636, Shere Marg Kollam 876402",Tiruppur,Bharatpur,Delhi,277698,2017-11-09
1509,Yashawini Goda,Male,1972-04-04,53,730906284264,04414402090,kumergirish@example.com,"H.No. 57, Taneja Zila, Bharatpur-871509",Jaipur,Phagwara,Karnataka,808437,2024-01-01
1510,Varsha Dube,Other,1982-04-20,43,606142644953,+917419950802,kashyapryan@example.com,"H.No. 68, Bhagat Path, Bhubaneswar-585553",Rewa,Junagadh,Gujarat,788461,2025-10-17
1511,Guneet Wable,Male,1945-06-15,80,593824703747,9469518062,fgoel@example.com,"29/815, Kaur Circle, Panchkula 986407",Pudukkottai,Mirzapur,Rajasthan,386207,2020-05-18
1512,Nathaniel Dutt,Male,1938-03-31,87,903856791884,09815515900,vedant30@example.net,H.No. 453 Chawla Nagar Adoni 624114,Dhanbad,Nellore,Uttar Pradesh,152536,2025-12-08
1513,Dipta Dara,Other,1972-11-08,53,625495436942,5614622390,vedika45@example.com,"579, Garde Ganj Solapur-832763",Anantapuram,Rajahmundry,Rajasthan,459415,2017-12-11
1514,Wyatt Som,Male,1956-09-06,69,395959373593,+912774339147,gsagar@example.org,"53/19, Arya Path Proddatur-603174",Jamalpur,Vadodara,Maharashtra,498805,2022-10-14
1515,Tarak Kumar,Male,1970-03-21,55,247989376703,+915434985516,abhimanyu42@example.com,"599, Kar Marg Loni-463661",Farrukhabad,Orai,Gujarat,149185,2016-12-28
1516,Bhanumati Yohannan,Male,1971-01-27,54,902465403778,+917277283365,xmohanty@example.com,"H.No. 51, Grewal Ganj, Dharmavaram 108166",Satna,Khammam,Uttar Pradesh,785638,2019-06-03
1517,Arin Jhaveri,Female,1937-05-21,88,820824665009,04468320669,,"57/96, Kanda Nagar, Eluru 009460",Barasat,Aurangabad,Rajasthan,749192,2025-07-27
1518,Ekaraj Devi,Other,1938-02-07,87,106764172872,+912202400739,vasudhasachdeva@example.com,"42/30 Ben Circle, Navi Mumbai 700843",Adoni,Tiruchirappalli,Gujarat,271153,2019-03-22
1519,Faris Bail,Male,1978-11-19,47,604618265615,6068705242,mchoudhury@example.net,"H.No. 83, Agarwal Ganj Latur 346785",Hajipur,Kottayam,Rajasthan,949826,2019-03-31
1520,Gautam Kale,Female,1936-02-12,89,571703329527,01170142772,psodhi@example.net,"H.No. 90 More Road, Ajmer 285547",Akola,Noida,Rajasthan,666759,2024-07-09
1521,Samesh Venkatesh,Female,1972-12-10,53,840720274613,07320321248,vinayahari@example.org,"H.No. 77, Comar Marg Mehsana 386860",Ballia,Malegaon,Uttar Pradesh,415196,2018-06-12
1522,Lavanya Nagarajan,Female,1941-08-03,84,315309782487,2008499299,rravi@example.net,"H.No. 941, Chaudhuri Marg, Etawah 704141",Uluberia,Avadi,Delhi,509374,2020-01-27
1523,Oni Rajagopalan,Female,1950-04-10,75,696016368562,+914636975831,shahkamya@example.net,"60, Goda Path, Bokaro 605255",Sambalpur,Jaunpur,Karnataka,930650,2021-09-05
1524,Samuel Sani,Other,1989-11-23,36,599051685688,03283119754,muttiabha@example.net,"H.No. 220, Mangat Road New Delhi 832138",Jamshedpur,Hindupur,Rajasthan,651288,2018-02-13
1525,Arjun Andra,Female,1963-10-23,62,749445028286,+918747906610,kiaan15@example.net,"23 Lala Street, Saharsa 999462",Vijayawada,Bhilwara,Delhi,146214,2016-08-07
1526,Ryan Ghose,Female,1963-02-17,62,146311066182,+917128774192,surisamesh@example.net,17/89 Sama Road Hapur 013953,Dhule,Jamshedpur,Rajasthan,351965,2020-02-10
1527,Warinder Sandal,Male,1976-09-24,49,126984545072,2192758481,tanay94@example.org,"34 Khosla Marg, Vellore 020042",Chandrapur,Kollam,Maharashtra,266690,2024-04-24
1528,Dalaja Chada,Male,1984-07-02,41,711341716290,04602666866,jgola@example.net,"42/59, Jayaraman Path, Guntur-605991",Davanagere,Bhagalpur,Delhi,260019,2021-11-11
1529,Anya Kumer,Male,1936-07-21,89,140989644042,4724212544,triveni06@example.org,"90/020, Patla Vijayawada 740039",Pondicherry,Jaipur,Uttar Pradesh,587980,2024-04-27
1530,Devika Bose,Other,1944-08-08,81,334462420660,03711861268,devanshparsa@example.com,"34/69, Buch Ganj Asansol 323975",Barasat,Jalna,Maharashtra,277772,2016-07-05
1531,Tejas Dave,Male,1965-09-01,60,553229411741,+913614068822,balhaarboase@example.org,"268 Bhatnagar Nagar, Gopalpur 534594",Tinsukia,Ratlam,Gujarat,762076,2024-05-28
1532,Naveen Goda,Female,1952-11-23,73,195004578288,9756309048,manneedhitha@example.org,"84/63, Krish Marg, Karaikudi 753891",Rampur,Mau,Maharashtra,499467,2018-03-02
1533,Advik Sem,Other,1996-06-29,29,140425686264,1036116843,,"H.No. 59, Nigam Road, Tiruppur 743551",Avadi,Shahjahanpur,Delhi,295702,2019-07-20
1534,Jack Narain,Male,1994-03-13,31,658796351695,01811463430,qarinbansal@example.com,"73 Ramanathan, Karimnagar-125724",Hindupur,Siliguri,Gujarat,802992,2023-09-03
1535,Sai Sunder,Other,1976-01-27,49,504520984627,5381989241,abajaj@example.net,"H.No. 628 Dalal, Ratlam-238617",Ghaziabad,Indore,Karnataka,092571,2024-05-25
1536,Aachal Karpe,Male,1978-10-07,47,767805832031,+910857199831,,"158 Prabhakar Zila, Burhanpur-997458",Ranchi,Gandhidham,Rajasthan,945382,2020-02-29
1537,Jagdish Kapoor,Female,2001-06-26,24,280005463742,,hlata@example.org,"809, Lala Path, Satna 403520",Ambarnath,Durg,Karnataka,701161,2022-06-13
1538,Nilima Setty,Female,1969-01-25,56,445573371830,,zaid92@example.net,"60 Sachdeva, Aizawl-916217",Eluru,Kottayam,Uttar Pradesh,674898,2022-01-01
1539,Manthan Banerjee,Female,1987-03-09,38,754220714413,06953471415,varenyadhar@example.org,"H.No. 118 Singhal Street, Guntakal 123936",Mangalore,Rewa,Karnataka,832770,2025-05-11
1540,Dakshesh Gade,Other,1949-07-27,76,915941668755,01484018068,arinsehgal@example.net,"H.No. 24, Setty Chowk Madanapalle 550425",Satna,Akola,Gujarat,355448,2019-04-15
1541,Ikshita Kibe,Other,1935-04-30,90,762802209928,+914022586942,rambrijesh@example.net,70 Bahri Ganj Sirsa 045096,Bhilwara,Kozhikode,Karnataka,949318,2022-09-16
1542,Elijah Jani,Male,1992-06-08,33,605166001421,+919343059006,borderachita@example.com,"H.No. 559, Kumer Nagar, Bhind-155084",Kollam,Tadepalligudem,Rajasthan,913903,2021-12-12
1543,Eiravati Palla,Male,1981-09-02,44,470994934123,01879268581,akshayandra@example.org,"97/26 Chander Zila, Machilipatnam 473701",Jalandhar,Meerut,Maharashtra,839110,2023-03-09
1544,Rayaan Chadha,Male,1972-02-20,53,716592318610,+915211172905,,"H.No. 21, Ahuja Circle, Shimla 480640",Gwalior,Sasaram,Rajasthan,343630,2025-09-29
1545,Jeet Nayar,Other,1986-06-18,39,289825836961,08529906725,,71 Dass Loni 019220,Navi Mumbai,Jamshedpur,Maharashtra,213716,2023-11-20
1546,Vrinda Ramaswamy,Other,1976-03-30,49,950215732343,0090352907,muttiudyati@example.net,"79, Choudhry Path, Mathura-986251",Jehanabad,Kozhikode,Delhi,446968,2022-02-26
1547,Mitali Soni,Male,1954-08-21,71,942581816922,04973999999,prishamunshi@example.org,"43, Nath Path, Tadepalligudem-235309",Yamunanagar,Gurgaon,Uttar Pradesh,741881,2021-08-15
1548,Harita Manda,Male,1956-11-20,69,612685569631,,yugjoshi@example.com,"79/71, Sen Chowk Barasat-095925",Pune,Aizawl,Uttar Pradesh,419748,2026-02-13
1549,Logan Choudhury,Female,1961-10-23,64,598184362921,,ghosefalak@example.net,"932, Bath Marg Tiruppur 058730",Katni,Ujjain,Maharashtra,681475,2020-12-08
1550,Hemal Nagar,Female,1968-06-16,57,579742159924,+914163338052,tanvilall@example.com,"60/54, Chaudhari Nagar, Anand-414331",Gurgaon,Tiruvottiyur,Karnataka,969228,2023-03-24
1551,Wahab Borah,Female,1971-06-01,54,506717493450,02301063356,paibina@example.net,"99/632, Salvi Nagar Nangloi Jat-047985",Suryapet,Vijayanagaram,Uttar Pradesh,205235,2025-07-02
1552,Hritik Ratti,Other,2003-05-14,22,582693924356,8525213387,radhika06@example.net,"H.No. 820 Sathe Circle, Gorakhpur-764834",Rajahmundry,Kota,Uttar Pradesh,876602,2025-04-04
1553,Urmi Tripathi,Other,1970-02-09,55,929785344993,0989931688,,"43 Gandhi Nagar, Kochi-352056",Ujjain,Morbi,Delhi,122000,2022-02-27
1554,Anthony Suri,Male,1991-10-27,34,442192051776,,chaturasheth@example.net,"26/790, Zacharia Road, Vellore 753350",Haridwar,Panvel,Gujarat,325863,2023-06-26
1555,Falan Lata,Other,1998-11-19,27,151454498679,3140361209,lviswanathan@example.org,"63/721, Jha Street, Guntur 894030",Salem,Bathinda,Maharashtra,859093,2018-10-06
1556,Ishwar Saha,Male,2003-08-11,22,482716883762,5456166667,zchaudhary@example.net,848 Krish Nagar Hubli–Dharwad 410549,Morbi,Gangtok,Delhi,219266,2020-08-17
1557,Jagrati Deol,Female,1980-02-11,45,815438018984,+912338795464,mohammedbalasubramanian@example.org,"15/91 Bhatnagar Circle, Gwalior 250567",Mango,Jalna,Rajasthan,964658,2021-08-23
1558,Chanakya Kadakia,Female,1968-08-14,57,826871449481,+915712605940,nchaudry@example.org,"H.No. 273 Kota Chowk, Gudivada 518264",Sambalpur,Purnia,Gujarat,716254,2022-09-10
1559,Viraj Kant,Female,1992-06-27,33,505719475778,0963881054,hbuch@example.com,93/19 Keer Gwalior 142231,Jaunpur,Kadapa,Uttar Pradesh,911970,2017-03-28
1560,Rushil Minhas,Female,1995-05-06,30,396012732259,07867184139,,10/183 Khalsa Road Mau-376382,Ambarnath,Khammam,Maharashtra,571027,2024-05-13
1561,Azaan Buch,Male,1940-09-13,85,106592063444,+917213316779,,"84/08, Kibe Chowk, Bhind 641919",Ludhiana,Shimoga,Karnataka,213065,2019-03-21
1562,Janaki Dhillon,Female,1982-06-30,43,346016559274,,padmanabhannisha@example.org,727 Palan Path North Dumdum-421315,Gulbarga,Bareilly,Maharashtra,003104,2018-01-31
1563,Timothy Datta,Other,1982-05-24,43,234437420730,05418187838,toorronith@example.org,"H.No. 717, Deshpande Street, Ambarnath-540370",Bharatpur,Hapur,Uttar Pradesh,780071,2017-11-11
1564,Yash Buch,Other,1946-03-07,79,114350478636,7271786082,,"43, Narula Zila, Mahbubnagar 865689",Mangalore,Nagaon,Gujarat,802916,2023-06-09
1565,Anusha Tak,Female,1976-09-04,49,716363617302,+915416094641,eshanaborah@example.net,"H.No. 769, Mani Chowk, Saharanpur-695022",Kochi,Jhansi,Karnataka,700592,2023-06-10
1566,Yamini Bera,Other,1949-04-17,76,678666497968,09744808897,anitasaxena@example.com,"65/67, Dave Path Bellary 466976",Ratlam,Bidhannagar,Rajasthan,619085,2016-08-29
1567,Charvi Raman,Female,1966-12-17,59,286318825329,+914484591280,anmol41@example.org,44/40 Sekhon Circle Dhule-894064,Ambattur,Bhind,Uttar Pradesh,034629,2020-10-11
1568,Chanakya Ghosh,Female,1940-01-31,85,263001070014,1782300261,wgarg@example.net,"25/825, Nair Nagar, Sagar-318755",Purnia,Noida,Karnataka,176292,2016-06-20
1569,Aryan Aggarwal,Female,2005-04-15,20,462059049549,07894961558,ayushmancontractor@example.com,"H.No. 89, Jha Street, Vasai-Virar-016905",Phagwara,Kolhapur,Karnataka,534632,2025-09-16
1570,Vedant Sekhon,Other,1967-08-08,58,549769295925,02862457482,devanchameli@example.net,"78/481, Krishnamurthy Zila, Aurangabad 318146",Panihati,Chandigarh,Karnataka,954596,2017-10-18
1571,Yug Barad,Male,1944-12-29,81,426457316675,02024845932,,"79, Lall Street, Baranagar-226575",Shahjahanpur,Srikakulam,Uttar Pradesh,361990,2025-04-03
1572,Dhriti Amble,Male,1966-11-12,59,113684620811,07322913003,tarabalasubramanian@example.com,"898, Murty Road, Sonipat-619588",Bettiah,Vijayawada,Maharashtra,524168,2023-10-05
1573,Pranit Jani,Male,1993-01-01,32,976799722452,+914921570203,gandhivarenya@example.com,32/630 Deo Path Ramgarh 605583,Saharsa,Eluru,Delhi,570180,2016-11-22
1574,Gopal More,Female,2006-10-17,19,784728185565,+910576946598,tarakbera@example.org,"42/185, Chaudhuri Marg, Agartala-739919",Khora ,Saharanpur,Rajasthan,048082,2018-05-24
1575,Leela Loke,Female,1966-07-18,59,411847237806,08643122298,sudikshamukherjee@example.net,"73/17, Sarma Road, Giridih-668130",Haldia,Delhi,Karnataka,425662,2017-10-31
1576,Ekaja Basak,Male,1963-03-16,62,620045571381,+912852570432,pallakala@example.org,"11/20, Khatri Nagar Pudukkottai 983781",Sagar,Surat,Uttar Pradesh,247948,2018-03-01
1577,Ganga Mammen,Other,1937-11-23,88,809424530936,09886543710,,"575 Mangal Nagar, Kozhikode-331124",Bhilai,Saharanpur,Gujarat,153340,2020-12-06
1578,Divya Bhagat,Female,2000-10-12,25,508503922763,+913327737074,gopalmand@example.net,86/72 Sanghvi Chowk Yamunanagar-859325,Delhi,Ballia,Rajasthan,060693,2022-07-23
1579,Vihaan Shankar,Other,1989-09-08,36,404910406605,+911382571765,,"34, Menon Path, Ahmedabad-987082",Kakinada,Nagercoil,Gujarat,810278,2024-10-10
1580,Krisha Seshadri,Female,1967-01-27,58,380873461000,5859359900,nilimasarin@example.org,H.No. 06 Nigam Zila Jamshedpur 778792,Jodhpur,Kalyan-Dombivli,Rajasthan,865705,2026-02-18
1581,Bhavika Rajagopal,Other,1961-03-19,64,729444729179,02548630200,fwali@example.net,"H.No. 811, Jain Zila, Kadapa-293137",Dehri,Chinsurah,Gujarat,261890,2019-08-07
1582,Aadi Gopal,Other,1935-09-29,90,208069087167,8990310769,vrishti36@example.org,"07/320, Prabhu Marg, Coimbatore 009691",Mathura,Sambhal,Gujarat,018856,2017-05-03
1583,Lavanya Roy,Male,1959-01-18,66,674817402205,,chamanvarughese@example.org,"94/730, Sama Chowk Vadodara-225757",Madurai,Jamnagar,Karnataka,131766,2025-07-12
1584,Varsha Raman,Other,1987-07-06,38,524408120800,05753425478,nadkarnichaitanya@example.com,"H.No. 36 Dayal Circle, Danapur-155693",Bhusawal,Hapur,Gujarat,908798,2024-03-28
1585,Falak Arora,Female,1957-12-18,68,196266836781,02331593482,aaravshah@example.org,"18/688, Varkey Path, Ambattur-849248",Bokaro,Panchkula,Rajasthan,517488,2024-07-16
1586,Laksh Puri,Other,1981-03-06,44,501119602067,+917864723296,ekantikakarnik@example.org,"12/315, Talwar Path Kollam-740115",Narasaraopet,Guntakal,Uttar Pradesh,095046,2022-03-11
1587,Falak Sarkar,Female,1976-07-01,49,523032321578,1346899162,elal@example.com,"80, Sehgal Ganj, Vijayanagaram-732463",Tadipatri,Shahjahanpur,Delhi,553488,2023-09-05
1588,Onkar Varty,Male,2008-01-12,17,436516507468,4841160829,,"23, Ganesan, Vijayanagaram 025414",Raebareli,Bhind,Rajasthan,173597,2018-03-09
1589,Faraj Golla,Other,1957-02-28,68,445644173785,+919265654837,jtiwari@example.net,H.No. 24 Singh Circle Jamnagar-749086,Khandwa,Ulhasnagar,Maharashtra,394734,2022-11-23
1590,Chanchal Agate,Female,1978-04-10,47,757428958800,+914221865424,urmisha@example.com,"347, Sheth Nagar, North Dumdum-436205",Bhalswa Jahangir Pur,Tumkur,Uttar Pradesh,284892,2018-10-08
1591,Yashasvi Doctor,Other,1974-05-05,51,756702780329,00493898487,victorchauhan@example.net,"H.No. 603 Gola Street, Yamunanagar-092478",Rampur,Howrah,Gujarat,903431,2020-08-02
1592,Niharika Atwal,Male,1966-05-24,59,856804495442,05875529133,njha@example.com,"00/967, Jhaveri Circle, Gandhinagar 385262",Mahbubnagar,Amritsar,Karnataka,048352,2026-01-30
1593,Abhiram Bhatt,Female,2003-09-09,22,108629821731,+913382995625,binasavant@example.com,"04/289, Issac Circle Aurangabad 824664",Bhiwandi,Jalandhar,Rajasthan,471101,2019-10-06
1594,Waida Gopal,Female,2007-03-07,18,531694840258,+915673087445,varenya15@example.com,071 Kannan Road Amritsar 510141,Hapur,Erode,Gujarat,779873,2021-06-15
1595,Girindra Sundaram,Male,1961-08-08,64,678437300202,07714467380,dalajabanerjee@example.org,"25/68, Chandra Path Chinsurah 022875",Jamalpur,Berhampur,Uttar Pradesh,908218,2016-09-18
1596,Nitara Choudhary,Other,1988-02-28,37,266246027419,03660891620,achoudhary@example.org,45/402 Oza Chowk Bhusawal-623182,Siliguri,Alappuzha,Maharashtra,006132,2024-09-04
1597,Zarna Ghose,Female,2004-04-17,21,128132461666,4153184965,ayaanchad@example.net,"H.No. 967, Patil Marg Sirsa 352218",Gorakhpur,Giridih,Delhi,169056,2016-09-08
1598,Manan Srinivasan,Female,2005-05-13,20,611444520093,06291699535,znigam@example.net,"82, Agarwal Chowk Gangtok-351212",Jabalpur,Tirupati,Gujarat,250382,2017-10-04
1599,Mahika Bansal,Other,1990-06-02,35,105965004278,03410976402,,398 Thaman Ganj Suryapet-164020,Cuttack,Barasat,Uttar Pradesh,488489,2023-12-22
1600,Kamya Sarma,Female,2000-01-13,25,216832039810,,kritikanadkarni@example.com,"76/907, Nagi, Jabalpur 307612",Silchar,Karimnagar,Delhi,278121,2020-08-09
1601,Neelima Sarraf,Male,1954-06-20,71,383967210094,7824766035,lilawali@example.com,"82/13, Balan, Munger 903541",Arrah,Loni,Gujarat,179759,2021-07-03
1602,Karan Deshmukh,Female,1935-07-03,90,389760217563,+918223624146,lakshdhar@example.com,"47/373 Iyengar, Ujjain-919724",Ozhukarai,Gandhinagar,Rajasthan,235619,2025-08-19
1603,Qadim Jaggi,Male,1949-05-16,76,289102892419,+911296646476,sandalviraj@example.com,"99, Tiwari Marg, Giridih-697009",Junagadh,Tirunelveli,Maharashtra,252627,2021-01-15
1604,Qabil Varty,Male,1988-05-25,37,770354064649,09985689328,gunbirnaidu@example.net,"H.No. 42 Deshpande Street, Etawah-553996",Tirunelveli,Mau,Gujarat,769266,2024-10-02
1605,Praneel Kumer,Other,1938-05-08,87,629348607456,+911032313096,fiyaz80@example.net,"88/511, Nadkarni Street Mysore 397531",Gopalpur,Satna,Maharashtra,691587,2025-10-10
1606,Dayamai Vohra,Other,1998-12-23,27,926547627980,06155242203,adityababu@example.com,"00/60 Chadha Nagar, Baranagar-180078",Cuttack,Cuttack,Gujarat,734623,2019-10-10
1607,Reyansh Manne,Male,2001-01-13,24,970967089400,+913576363828,mwali@example.com,"40, Vyas Nagar Sultan Pur Majra-852495",Tadepalligudem,Kalyan-Dombivli,Rajasthan,894959,2016-05-08
1608,Nikita Grewal,Female,1973-02-17,52,176586523237,,bhavna92@example.com,"82/85, Jha Marg Madhyamgram 594398",Alappuzha,Jalandhar,Delhi,200095,2022-01-16
1609,Vrishti Sabharwal,Other,1990-10-14,35,819041453913,0591512065,bhavya21@example.com,"90/04 Din Street, Saharanpur-545029",Allahabad,Saharanpur,Maharashtra,477254,2023-03-29
1610,Jasmit Reddy,Female,1964-10-27,61,841301841479,9348166874,bhattvamakshi@example.net,"73, Raja Rajkot 732902",Ahmedabad,Jehanabad,Gujarat,257658,2017-02-06
1611,Udyati Dhar,Female,1992-05-01,33,928171435558,,vasanasetty@example.org,"08/12, Sarma Zila Shivpuri-079779",Tiruppur,Jamshedpur,Maharashtra,212097,2020-11-14
1612,Pranav Barad,Female,1946-03-02,79,134482451158,+910310377985,isaiahgarg@example.org,"69/81, Mangal Chowk, Junagadh-367940",Miryalaguda,Vijayawada,Uttar Pradesh,085841,2025-09-11
1613,Maya Golla,Female,1984-01-11,41,624559683664,00293217686,,"H.No. 92 Oak Zila, Dhule-629699",Gulbarga,Bangalore,Delhi,056396,2022-08-26
1614,Zarna Badal,Male,1992-10-14,33,564050986189,09745437148,kallaeiravati@example.net,"63/995, Jayaraman Nagar, Berhampore-440729",Farrukhabad,Buxar,Gujarat,706960,2025-09-28
1615,Chameli Deshpande,Male,1998-12-11,27,670390288563,,tdeol@example.org,"H.No. 54 Saha Marg, Vellore 832025",Ratlam,Barasat,Maharashtra,061175,2023-03-27
1616,Edhitha Pant,Male,1989-08-31,36,283180441986,05021953896,,"405 Subramaniam Marg, Varanasi 454752",Kottayam,Jammu,Delhi,174357,2017-07-21
1617,Odika Sen,Other,1943-12-16,82,462359337607,09626472073,dayamaioza@example.org,"H.No. 12, Natarajan Marg, Delhi-193691",Guntakal,Ongole,Uttar Pradesh,288615,2023-06-28
1618,Yahvi Pall,Male,1980-10-31,45,608036750317,,sethiyutika@example.net,"H.No. 23, Natt Circle Udaipur 963505",Jodhpur,Purnia,Karnataka,340580,2026-04-02
